cab_id,epoch,x,y,latitude,longitude
ufdoyno,1212802756.5,651.9520916110627,2198.00334571269,37.800355,-122.41258
ufdoyno,1212802764.0,658.1108832984255,2158.484926480607,37.8,-122.41251000000001
ufdoyno,1212802771.5,664.269674985696,2118.966507249233,37.799645,-122.41243999999999
ufdoyno,1212802779.0,670.4284666683963,2079.4480880171504,37.79929,-122.41237
imwyojy,1212802202.0,970.4496043483155,848.2545198436948,37.78823,-122.40896
imwyojy,1212802209.5,1027.1984705310172,861.0562612852632,37.788345,-122.40831499999999
imwyojy,1212802217.0,1083.9473367037433,873.8580027268316,37.78846,-122.40767
imwyojy,1212802224.5,1140.6962028613414,886.6597441676919,37.788575,-122.407025
imwyojy,1212802232.0,1197.4450690098524,899.4614856092604,37.78869,-122.40638
imwyojy,1212802239.5,1254.1939351396472,912.2632270508286,37.788805,-122.405735
imwyojy,1212802247.0,1310.9428012567666,925.064968492397,37.788920000000005,-122.40508999999999
imwyojy,1212802254.5,1367.6916673582975,937.8667099325494,37.789035,-122.404445
imwyojy,1212802262.0,1424.4405334413264,950.6684513734094,37.78915,-122.4038
imwyojy,1212802263.75,1428.069821390635,947.6071653772362,37.7891225,-122.40375875
imwyojy,1212802265.5,1431.6991093353968,944.5458793810631,37.789095,-122.4037175
imwyojy,1212802267.25,1435.328397280089,941.4845933841817,37.7890675,-122.40367625
imwyojy,1212802269.0,1438.9576852291884,938.423307386592,37.78904,-122.403635
imwyojy,1212802270.75,1442.5869731759794,935.3620213897107,37.7890125,-122.40359375
imwyojy,1212802272.5,1446.2162611227004,932.3007353928292,37.788985,-122.40355249999999
imwyojy,1212802274.25,1449.8455490671124,929.2394493966559,37.7889575,-122.40351125
imwyojy,1212802276.0,1453.4748370136922,926.1781633997743,37.78893,-122.40347
imwyojy,1212802284.125,1460.73341290664,954.0080360983744,37.78918,-122.4033875
imwyojy,1212802292.25,1467.9919887970648,981.8379087969744,37.78943,-122.403305
imwyojy,1212802300.375,1475.250564689443,1009.6677814941582,37.78968,-122.40322250000001
imwyojy,1212802308.5,1482.509140581534,1037.4976541927579,37.78993,-122.40314
imwyojy,1212802316.625,1489.7677164733366,1065.3275268913578,37.79018,-122.40305749999999
imwyojy,1212802324.75,1497.0262923626108,1093.1573995892497,37.79043,-122.402975
imwyojy,1212802332.875,1504.2848682538322,1120.9872722878495,37.79068,-122.4028925
imwyojy,1212802341.0,1511.5434441425223,1148.8171449864494,37.79093,-122.40281
imwyojy,1212802347.875,1521.6614590212457,1135.45880609013,37.79080999999999,-122.402695
imwyojy,1212802354.75,1531.7794738971554,1122.1004671959352,37.790690000000005,-122.40258
imwyojy,1212802361.625,1541.8974887724858,1108.7421283003239,37.79057,-122.40246499999999
imwyojy,1212802368.5,1552.0155036472333,1095.3837894054209,37.79045,-122.40235
imwyojy,1212802375.375,1562.1335185213945,1082.0254505098096,37.79033,-122.402235
imwyojy,1212802382.25,1572.2515333949646,1068.6671116141986,37.790209999999995,-122.40212
imwyojy,1212802389.125,1582.3695482679407,1055.3087727207117,37.790090000000006,-122.402005
imwyojy,1212802396.0,1592.4875631425573,1041.9504338243923,37.78997,-122.40189
imwyojy,1212802403.5,1606.0149091130013,1015.0946066705443,37.78972875,-122.40173625
imwyojy,1212802411.0,1619.54225508236,988.2387795174045,37.78948750000001,-122.40158249999999
imwyojy,1212802418.5,1633.069601050624,961.3829523642648,37.78924625000001,-122.40142875
imwyojy,1212802426.0,1646.5969470155467,934.5271252082923,37.789004999999996,-122.401275
imwyojy,1212802433.5,1660.124292981595,907.6712980551525,37.78876375,-122.40112125
imwyojy,1212802441.0,1673.6516389465214,880.8154709013046,37.7885225,-122.4009675
imwyojy,1212802448.5,1687.1789849103177,853.9596437467485,37.78828125,-122.40081375
imwyojy,1212802456.0,1700.7063308684956,827.1038165936086,37.78804,-122.40066000000002
imwyojy,1212802463.625,1696.1972155507226,826.4080697755242,37.78803375,-122.40071125
imwyojy,1212802471.25,1691.6881002305836,825.7123229588557,37.788027500000005,-122.4007625
imwyojy,1212802478.875,1687.1789849103177,825.016576140771,37.78802125,-122.40081375
imwyojy,1212802486.5,1682.6698695876855,824.3208293241026,37.788015,-122.400865
imwyojy,1212802494.125,1678.1607542671668,823.6250825067262,37.78800875,-122.40091625
imwyojy,1212802501.75,1673.6516389442827,822.9293356900579,37.78800250000001,-122.40096750000001
imwyojy,1212802509.375,1669.142523623512,822.2335888712652,37.78799625,-122.40101875
imwyojy,1212802517.0,1664.6334083026159,821.5378420538888,37.78799,-122.40107
imwyojy,1212802525.125,1636.6988889911763,784.384962001311,37.78765625,-122.4013875
imwyojy,1212802533.25,1608.7643696750206,747.2320819487331,37.787322499999995,-122.401705
imwyojy,1212802541.375,1580.829850351991,710.0792018968635,37.78698875,-122.40202250000002
imwyojy,1212802549.5,1552.895331026645,672.9263218449938,37.786655,-122.40234
imwyojy,1212802557.625,1524.9608116990635,635.7734417924161,37.78632125,-122.40265749999999
imwyojy,1212802565.75,1497.0262923626108,598.6205617398382,37.7859875,-122.402975
imwyojy,1212802573.875,1469.0917730240833,561.4676816879687,37.78565375,-122.4032925
imwyojy,1212802582.0,1441.1572536813226,524.314801635391,37.78532,-122.40361
imwyojy,1212802589.125,1436.978073622022,520.2794700944656,37.78528375,-122.4036575
imwyojy,1212802596.25,1432.79889356039,516.2441385528323,37.7852475,-122.403705
imwyojy,1212802603.375,1428.619713503143,512.2088070126151,37.78521125,-122.4037525
imwyojy,1212802610.5,1424.4405334413264,508.1734754709819,37.785175,-122.4038
imwyojy,1212802617.625,1420.261353379418,504.1381439300567,37.78513875,-122.40384750000001
imwyojy,1212802624.75,1416.0821733241341,500.1028123884233,37.7851025,-122.40389499999999
imwyojy,1212802631.875,1411.9029932620426,496.0674808467899,37.78506625,-122.4039425
imwyojy,1212802639.0,1407.723813202099,492.03214930586466,37.78503,-122.40399
imwyojy,1212802643.5,1410.80320903469,477.14316741216686,37.78489625,-122.40395500000001
imwyojy,1212802648.0,1413.8826048694705,462.254185518469,37.7847625,-122.40392
imwyojy,1212802652.5,1416.9620007042013,447.3652036254793,37.78462875,-122.403885
imwyojy,1212802657.0,1420.041396536644,432.47622173107334,37.784495,-122.40385
imwyojy,1212802661.5,1423.1207923712755,417.5872398380836,37.78436125,-122.403815
imwyojy,1212802666.0,1426.2001882036188,402.69825794438583,37.7842275,-122.40378
imwyojy,1212802670.5,1429.2795840381505,387.8092760499798,37.78409375,-122.403745
imwyojy,1212802675.0,1432.3589798703933,372.9202941569901,37.78396,-122.40371
imwyojy,1212802682.0,1436.978073622022,354.8308769030772,37.7837975,-122.4036575
imwyojy,1212802689.0,1441.5971673712984,336.74145964916426,37.783635,-122.403605
imwyojy,1212802696.0,1446.2162611204617,318.6520423945433,37.783472499999995,-122.4035525
imwyojy,1212802703.0,1450.8353548717494,300.5626251413384,37.78331,-122.4035
imwyojy,1212802710.0,1455.454448618446,282.47320788742553,37.7831475,-122.40344750000001
imwyojy,1212802717.0,1460.0735423695048,264.3837906335126,37.782985,-122.403395
imwyojy,1212802724.0,1464.6926361204485,246.29437337889158,37.782822499999995,-122.40334249999998
imwyojy,1212802731.0,1469.311729871277,228.20495612568678,37.78266,-122.40328999999998
