time;ue_id;service_id;generated;first_sent;processed;delay;times_sent
18.51324646736029;ue_8;adas;18.51169148587156;18.51169148587156;18.51324646736029;0.001554981488730789;1
18.569806389104052;ue_3;adas;18.566746426126596;18.566746426126596;18.569806389104052;0.0030599629774563653;1
18.574087843072594;ue_0;adas;18.572237565829898;18.572237565829898;18.574087843072594;0.0018502772426955971;1
18.582152059019553;ue_1;adas;18.58129905256338;18.58129905256338;18.582152059019553;0.000853006456171812;1
18.63414918145707;ue_4;adas;18.631089218479612;18.631089218479612;18.63414918145707;0.0030599629774563653;1
18.937630348819695;ue_2;adas;18.935929802488857;18.935929802488857;18.937630348819695;0.0017005463308379376;1
18.988624014889854;ue_9;adas;18.987127695050685;18.987127695050685;18.988624014889854;0.0014963198391697574;1
18.98991927527462;ue_5;adas;18.98836429378589;18.98836429378589;18.98991927527462;0.001554981488730789;1
18.990465692517212;ue_6;adas;18.989030420726884;18.989030420726884;18.990465692517212;0.0014352717903278744;1
19.003807107178083;ue_7;adas;19.002371835387756;19.002371835387756;19.003807107178083;0.0014352717903278744;1
19.01324646736029;ue_8;adas;19.01169148587156;19.01169148587156;19.01324646736029;0.001554981488730789;1
19.069806389104052;ue_3;adas;19.066746426126596;19.066746426126596;19.069806389104052;0.0030599629774563653;1
19.074087843072594;ue_0;adas;19.072237565829898;19.072237565829898;19.074087843072594;0.0018502772426955971;1
19.082152059019553;ue_1;adas;19.08129905256338;19.08129905256338;19.082152059019553;0.000853006456171812;1
19.13414918145707;ue_4;adas;19.131089218479612;19.131089218479612;19.13414918145707;0.0030599629774563653;1
19.437630348819695;ue_2;adas;19.435929802488857;19.435929802488857;19.437630348819695;0.0017005463308379376;1
19.488624014889854;ue_9;adas;19.487127695050685;19.487127695050685;19.488624014889854;0.0014963198391697574;1
19.48991927527462;ue_5;adas;19.48836429378589;19.48836429378589;19.48991927527462;0.001554981488730789;1
19.490465692517212;ue_6;adas;19.489030420726884;19.489030420726884;19.490465692517212;0.0014352717903278744;1
19.503807107178083;ue_7;adas;19.502371835387756;19.502371835387756;19.503807107178083;0.0014352717903278744;1
19.51324646736029;ue_8;adas;19.51169148587156;19.51169148587156;19.51324646736029;0.001554981488730789;1
19.569806389104052;ue_3;adas;19.566746426126596;19.566746426126596;19.569806389104052;0.0030599629774563653;1
19.574087843072594;ue_0;adas;19.572237565829898;19.572237565829898;19.574087843072594;0.0018502772426955971;1
19.582152059019553;ue_1;adas;19.58129905256338;19.58129905256338;19.582152059019553;0.000853006456171812;1
